air_scraped,air_Census Tract (2010),air_Count Listings,air_Sum Accomodations,air_Count Licensed,air_Count Exempt,air_Pct. Licensed,air_Pct. License Exempt,air_Avg. Reviews/Listing,air_Unique Hosts (count),air_Med. Host Distance (km.),air_Med. Price,air_Avg. Price,air_Avg. Avlblty / Next 30d
2019-10-19,503.0,17,50,1,0,5.88,0.0,20.41,10,1.81,167.0,141.59,4.06
2019-10-19,504.0,14,28,4,0,28.57,0.0,92.93,11,1.96,90.5,101.64,8.86
2019-10-19,505.0,12,30,3,0,25.0,0.0,71.58,7,2186.63,65.0,79.75,8.67
2019-10-19,506.0,8,25,2,0,25.0,0.0,137.62,6,2.27,135.0,140.62,14.12
2019-10-19,507.0,25,105,4,0,16.0,0.0,166.96,14,2.72,155.0,156.48,15.44
2019-10-19,509.01,36,117,19,0,52.78,0.0,69.58,16,3.72,122.0,115.72,13.08
2019-10-19,510.0,14,60,4,0,28.57,0.0,88.86,10,4.2,145.0,146.29,13.21
2019-10-19,511.01,22,90,7,0,31.82,0.0,49.64,12,5.48,100.0,125.14,10.82
2019-10-19,512.0,14,41,3,0,21.43,0.0,52.07,14,2.3,140.0,148.21,8.86
2019-10-19,601.01,9,23,5,0,55.56,0.0,91.89,7,3.86,125.0,177.33,12.0
2019-10-19,602.0,6,44,4,0,66.67,0.0,66.83,6,3.76,393.5,446.17,7.17
2019-10-19,603.01,6,23,2,0,33.33,0.0,52.67,6,3.73,239.5,249.83,8.5
2019-10-19,604.0,23,97,13,0,56.52,0.0,79.61,20,3.24,200.0,214.57,12.26
2019-10-19,605.01,22,94,3,0,13.64,0.0,48.05,14,3.24,175.0,258.23,14.64
2019-10-19,606.0,98,336,3,0,3.06,0.0,21.97,22,4012.22,250.0,287.16,18.01
2019-10-19,607.0,4,20,0,0,0.0,0.0,104.0,4,2.44,190.0,185.0,8.5
2019-10-19,608.0,19,96,4,0,21.05,0.0,81.05,17,2.91,200.0,301.58,10.95
2019-10-19,610.0,9,32,1,0,11.11,0.0,31.33,9,3.21,149.0,152.56,14.44
2019-10-19,611.01,1,3,0,0,0.0,0.0,135.0,1,3.53,115.0,115.0,0.0
2019-10-19,612.0,33,127,5,0,15.15,0.0,64.3,19,3.2,165.0,194.55,9.79
2019-10-19,701.01,183,674,5,0,2.73,0.0,32.01,45,2184.24,199.0,234.64,12.02
2019-10-19,702.0,79,262,1,0,1.27,0.0,14.94,15,4010.93,199.0,230.48,18.61
2019-10-19,703.0,71,204,33,0,46.48,0.0,41.18,31,1931.63,150.0,206.3,10.72
2019-10-19,704.02,17,71,1,0,5.88,0.0,40.65,7,4344.04,230.0,223.76,12.41
2019-10-19,705.0,40,147,8,0,20.0,0.0,76.78,31,2.57,177.0,230.9,8.57
2019-10-19,706.0,36,88,8,0,22.22,0.0,85.17,22,2.5,150.0,158.44,7.22
2019-10-19,707.0,27,61,4,0,14.81,0.0,93.52,9,21.99,150.0,186.3,10.48
2019-10-19,708.0,20,63,2,0,10.0,0.0,66.15,14,2.9,175.0,713.25,8.15
2019-10-19,709.0,25,72,2,0,8.0,0.0,107.04,13,3.0,110.0,130.96,6.04
2019-10-19,711.01,29,101,3,0,10.34,0.0,51.79,20,2.96,210.0,230.41,12.14
2019-10-19,712.01,18,80,0,0,0.0,0.0,22.22,4,4344.06,235.0,237.17,13.78
2019-10-19,801.0,13,34,2,0,15.38,0.0,39.85,8,4.08,65.0,78.69,7.31
2019-10-19,803.0,2,5,0,0,0.0,0.0,20.0,2,1093.01,112.0,112.0,14.5
2019-10-19,804.01,3,10,0,0,0.0,0.0,134.33,3,3.83,110.0,151.67,21.0
2019-10-19,805.0,7,27,0,0,0.0,0.0,25.29,3,3.45,137.0,231.29,13.29
2019-10-19,806.01,15,101,0,0,0.0,0.0,32.33,9,4.24,250.0,464.93,10.47
2019-10-19,808.01,2,39,0,0,0.0,0.0,25.0,1,2180.73,1525.0,1525.0,6.5
2019-10-19,809.0,14,69,4,0,28.57,0.0,38.07,9,4.69,112.5,239.29,11.07
2019-10-19,810.01,16,65,1,0,6.25,0.0,83.0,10,150.74,174.5,190.94,12.25
2019-10-19,811.0,78,393,0,0,0.0,0.0,8.77,15,2179.68,247.0,268.08,19.45
2019-10-19,812.0,39,143,0,0,0.0,0.0,48.05,14,5.46,75.0,127.41,15.69
2019-10-19,813.0,11,30,4,0,36.36,0.0,96.45,9,5.78,80.0,111.55,7.45
2019-10-19,814.0,63,298,10,0,15.87,0.0,96.17,30,4.64,149.0,221.08,9.22
2019-10-19,815.0,22,80,4,0,18.18,0.0,43.91,18,5.11,109.5,176.36,14.41
2019-10-19,817.0,17,49,1,0,5.88,0.0,46.41,11,4.87,53.0,77.24,14.29
2019-10-19,818.0,23,33,1,0,4.35,0.0,19.87,8,4.91,49.0,57.78,12.52
2019-10-19,819.0,25,41,8,0,32.0,0.0,11.64,5,5.83,50.0,47.44,17.64
2019-10-19,820.0,3,5,1,0,33.33,0.0,45.33,3,5.47,68.0,62.33,11.33
2019-10-19,821.0,4,15,2,0,50.0,0.0,109.75,4,6.13,88.0,93.75,9.0
2019-10-19,901.0,7,15,1,0,14.29,0.0,24.29,6,7.01,60.0,68.0,14.57
2019-10-19,902.0,9,24,3,0,33.33,0.0,48.22,4,6.22,55.0,68.44,16.0
2019-10-19,903.0,1,2,0,0,0.0,0.0,60.0,1,5.48,80.0,80.0,16.0
2019-10-19,904.0,4,7,0,0,0.0,0.0,7.5,2,5.22,70.0,70.75,5.25
2019-10-19,906.0,14,40,0,0,0.0,0.0,41.5,8,2182.65,57.5,79.07,8.07
2019-10-19,907.0,55,239,3,0,5.45,0.0,39.85,21,4.26,100.0,169.71,14.93
2019-10-19,909.01,2,4,0,0,0.0,0.0,110.5,2,1095.39,64.0,64.0,1.0
2019-10-19,910.01,49,132,9,0,18.37,0.0,110.16,21,5.51,80.0,113.67,11.49
2019-10-19,911.0,55,236,7,0,12.73,0.0,50.76,26,4.93,96.0,160.82,12.85
2019-10-19,912.0,15,46,7,0,46.67,0.0,60.2,9,5.03,75.0,88.8,15.07
2019-10-19,913.0,2,9,0,0,0.0,0.0,61.0,2,4.65,70.0,70.0,18.0
2019-10-19,914.0,5,20,2,0,40.0,0.0,56.2,3,5.03,105.0,117.0,17.2
2019-10-19,915.0,36,183,15,0,41.67,0.0,40.44,14,5.5,66.0,113.39,14.58
2019-10-19,916.0,13,30,0,0,0.0,0.0,41.23,3,5.92,55.0,69.77,11.77
2019-10-19,917.0,18,85,2,0,11.11,0.0,40.11,7,1094.75,65.0,92.89,9.56
2019-10-19,918.0,22,63,5,0,22.73,0.0,40.68,7,2182.74,52.5,75.77,12.14
2019-10-19,919.0,10,46,1,0,10.0,0.0,26.9,7,6.98,85.0,91.8,15.7
2019-10-19,920.0,17,61,4,0,23.53,0.0,18.59,7,6.9,57.0,105.53,15.47
2019-10-19,921.01,16,80,2,0,12.5,0.0,97.69,11,7.1,92.5,126.62,8.62
2019-10-19,922.0,28,93,8,0,28.57,0.0,55.14,17,7.38,78.0,89.68,13.25
2019-10-19,923.0,4,11,2,0,50.0,0.0,69.75,4,7.32,87.5,86.25,12.75
2019-10-19,924.0,4,11,1,0,25.0,0.0,80.0,2,7.32,52.5,63.5,12.25
2019-10-19,1001.0,2,4,2,0,100.0,0.0,0.0,1,2181.89,47.5,47.5,17.5
2019-10-19,1002.0,2,6,0,0,0.0,0.0,13.5,2,8.57,77.5,77.5,7.5
2019-10-19,1003.0,8,24,0,0,0.0,0.0,26.38,7,1095.26,87.0,89.12,21.62
2019-10-19,1004.0,39,112,4,0,10.26,0.0,32.0,14,8.62,50.0,64.92,15.72
2019-10-19,1005.0,25,65,5,0,20.0,0.0,37.72,14,7.81,62.0,91.04,9.44
2019-10-19,1006.01,17,55,8,0,47.06,0.0,81.06,11,7.9,75.0,101.53,10.53
2019-10-19,1006.03,2,4,1,0,50.0,0.0,19.5,1,7.72,112.5,112.5,10.0
2019-10-19,1007.0,9,25,2,0,22.22,0.0,26.11,5,8.53,59.0,83.78,10.56
2019-10-19,1008.0,12,28,4,0,33.33,0.0,74.33,9,8.77,60.0,65.83,13.83
2019-10-19,1009.0,23,71,4,0,17.39,0.0,29.7,10,9.82,70.0,76.91,13.26
2019-10-19,1010.01,8,19,3,0,37.5,0.0,33.88,3,18.78,50.0,70.5,9.62
2019-10-19,1010.02,9,22,6,0,66.67,0.0,43.67,5,28.23,75.0,74.22,20.11
2019-10-19,1011.01,9,37,0,0,0.0,0.0,69.67,4,9.18,72.0,81.78,14.44
2019-10-19,1011.02,5,18,2,0,40.0,0.0,49.4,3,9.6,52.0,91.2,16.6
2019-10-19,1101.03,17,66,7,0,41.18,0.0,96.82,14,8.18,112.0,181.59,9.35
2019-10-19,1102.01,7,21,2,0,28.57,0.0,36.43,4,9.87,50.0,92.86,12.71
2019-10-19,1103.01,6,22,2,0,33.33,0.0,11.17,5,9.5,127.0,144.67,9.83
2019-10-19,1104.01,3,5,2,0,66.67,0.0,103.0,3,9.77,50.0,54.67,8.0
2019-10-19,1104.03,12,40,2,0,16.67,0.0,47.83,12,10.84,75.0,94.33,14.17
2019-10-19,1105.01,8,14,4,0,50.0,0.0,18.75,5,11.29,60.0,65.38,3.88
2019-10-19,1105.02,27,97,9,0,33.33,0.0,43.22,19,10.45,68.0,97.89,12.74
2019-10-19,1106.01,4,27,3,0,75.0,0.0,48.5,3,10.28,184.5,341.0,12.0
2019-10-19,1106.07,15,48,7,0,46.67,0.0,60.8,13,9.92,90.0,116.6,10.33
2019-10-19,1201.03,12,48,4,0,33.33,0.0,93.25,11,7.36,150.0,184.25,10.83
2019-10-19,1201.04,15,57,6,0,40.0,0.0,88.0,13,7.74,110.0,146.67,7.93
2019-10-19,1201.05,8,39,5,0,62.5,0.0,30.75,8,7.93,147.5,180.25,11.5
2019-10-19,1202.01,31,170,6,0,19.35,0.0,38.45,20,7.3,150.0,367.0,5.13
2019-10-19,1203.01,37,108,8,0,21.62,0.0,52.41,22,6.2,89.0,111.3,10.16
2019-10-19,1204.0,41,158,13,0,31.71,0.0,75.15,32,6.76,140.0,153.59,8.44
2019-10-19,1205.0,10,50,1,0,10.0,0.0,101.5,8,5.78,112.5,172.1,6.4
2019-10-19,1206.0,24,61,7,0,29.17,0.0,95.08,20,6.24,130.0,137.04,10.29
2019-10-19,1207.0,5,13,1,0,20.0,0.0,8.0,3,2179.81,75.0,108.8,14.4
2019-10-19,1301.0,8,23,1,0,12.5,0.0,28.62,7,12.44,90.0,96.88,19.0
2019-10-19,1302.0,8,43,3,0,37.5,0.0,60.5,7,11.6,150.0,179.5,10.38
2019-10-19,1303.0,13,37,6,0,46.15,0.0,54.85,8,12.11,60.0,102.38,11.0
2019-10-19,1304.02,14,52,2,0,14.29,0.0,41.07,7,13.14,75.0,90.36,14.0
2019-10-19,1304.04,6,13,4,0,66.67,0.0,67.83,5,13.3,44.0,56.83,9.5
2019-10-19,1304.06,5,9,3,0,60.0,0.0,6.0,3,14.12,50.0,51.8,19.0
2019-10-19,1401.02,2,2,0,0,0.0,0.0,6.5,1,50.07,40.0,40.0,28.5
2019-10-19,1401.05,5,13,3,0,60.0,0.0,40.8,5,11.94,79.0,66.0,15.8
2019-10-19,1401.06,8,20,1,0,12.5,0.0,21.62,3,11.24,47.5,61.62,19.12
2019-10-19,1401.07,2,9,0,0,0.0,0.0,63.0,2,13.04,95.0,95.0,14.5
2019-10-19,1402.01,1,3,1,0,100.0,0.0,8.0,1,14.89,42.0,42.0,0.0
2019-10-19,1402.02,8,15,1,0,12.5,0.0,47.0,6,13.83,62.5,64.25,21.38
2019-10-19,1403.0,12,48,0,0,0.0,0.0,42.42,10,12.21,124.5,122.75,10.33
2019-10-19,1404.0,19,45,2,0,10.53,0.0,27.11,10,27.68,69.0,79.05,19.26
2019-10-19,9807.0,2,9,0,0,0.0,0.0,7.5,2,12.42,75.0,75.0,26.5
2019-10-19,9811.0,3,12,3,0,100.0,0.0,7.33,2,8.52,78.0,173.0,7.67
2019-10-19,9812.01,1,20,0,0,0.0,0.0,92.0,1,4.0,1170.0,1170.0,7.0
2019-10-19,9812.02,3,13,1,0,33.33,0.0,38.33,3,28.89,325.0,368.0,6.0
2019-10-19,9813.0,10,25,1,0,10.0,0.0,57.4,8,8.18,67.5,91.6,9.1
2019-10-19,9815.01,12,43,2,0,16.67,0.0,32.0,8,305.99,252.0,295.08,11.5
2019-10-19,9818.0,22,90,0,0,0.0,0.0,6.41,7,2179.68,224.0,290.05,14.27
2019-11-21,1.0,67,154,21,0,31.34,0.0,33.28,38,7.04,75.0,113.97,11.63
2019-11-21,2.01,25,60,8,0,32.0,0.0,62.28,19,8.84,59.0,81.68,9.52
2019-11-21,2.02,7,17,3,0,42.86,0.0,5.29,5,8.17,76.0,91.43,14.29
2019-11-21,3.01,25,75,7,0,28.0,0.0,32.44,14,9.05,80.0,100.8,15.52
2019-11-21,3.02,35,138,9,0,25.71,0.0,41.14,20,9.37,95.0,105.54,8.8
2019-11-21,4.01,21,46,6,0,28.57,0.0,31.71,19,7.94,80.0,99.86,7.19
2019-11-21,4.02,20,65,4,0,20.0,0.0,54.1,14,8.21,72.5,120.65,15.35
2019-11-21,5.02,18,51,1,0,5.56,0.0,18.06,18,8.64,104.5,127.0,3.61
2019-11-21,5.03,19,77,0,0,0.0,0.0,18.21,16,7.83,125.0,127.42,6.68
2019-11-21,5.04,27,80,3,0,11.11,0.0,38.96,23,7.77,99.0,106.59,2.89
2019-11-21,6.01,21,51,2,0,9.52,0.0,26.14,17,7.23,75.0,103.52,3.29
2019-11-21,6.02,29,66,1,0,3.45,0.0,12.21,23,7.25,69.0,75.66,11.03
2019-11-21,7.01,33,84,6,0,18.18,0.0,37.88,29,6.76,100.0,155.3,9.12
2019-11-21,7.03,47,104,0,0,0.0,0.0,14.66,20,5.58,133.0,107.87,5.6
2019-11-21,7.04,39,91,0,0,0.0,0.0,23.44,25,6.23,77.0,81.23,7.46
2019-11-21,8.02,95,305,13,0,13.68,0.0,34.28,50,5.76,111.0,142.48,8.64
2019-11-21,8.03,6,22,0,0,0.0,0.0,7.83,6,346.89,93.5,97.67,3.33
2019-11-21,101.03,8,15,2,0,25.0,0.0,16.88,7,4.01,117.5,142.62,7.0
2019-11-21,101.04,44,167,3,0,6.82,0.0,45.0,31,3.03,193.5,237.64,7.0
2019-11-21,102.03,104,402,27,0,25.96,0.0,16.49,28,2180.81,224.5,249.39,19.32
2019-11-21,102.04,61,185,16,0,26.23,0.0,19.08,28,772.69,176.0,194.13,14.38
2019-11-21,103.0,5,8,1,0,20.0,0.0,226.2,4,4.62,105.0,111.8,11.0
2019-11-21,104.03,27,73,2,0,7.41,0.0,32.78,23,2.98,165.0,184.56,3.44
2019-11-21,104.04,16,51,3,0,18.75,0.0,21.06,15,3.11,105.5,171.12,6.69
2019-11-21,104.05,8,27,0,0,0.0,0.0,32.75,8,3.23,150.0,170.75,3.62
2019-11-21,104.08,9,20,0,0,0.0,0.0,11.89,9,3.67,114.0,122.44,3.44
2019-11-21,105.0,53,181,4,0,7.55,0.0,20.42,26,2.77,199.0,214.04,10.62
2019-11-21,106.0,58,199,3,0,5.17,0.0,30.29,31,2.56,219.0,413.47,13.38
2019-11-21,107.01,47,156,0,0,0.0,0.0,54.15,26,2.56,200.0,229.91,7.13
2019-11-21,107.02,38,119,5,0,13.16,0.0,14.18,29,2.02,175.0,244.45,10.13
2019-11-21,108.01,29,86,2,0,6.9,0.0,45.31,26,1.93,200.0,269.14,9.34
2019-11-21,108.02,30,117,3,0,10.0,0.0,31.87,25,2.65,227.5,308.2,7.8
2019-11-21,201.01,62,188,8,0,12.9,0.0,45.9,46,0.96,199.0,239.84,7.87
2019-11-21,202.0,66,195,5,0,7.58,0.0,52.83,52,0.8,162.5,175.71,7.59
2019-11-21,203.01,62,225,0,0,0.0,0.0,13.39,15,1244.99,218.5,243.32,20.21
2019-11-21,203.02,37,95,10,0,27.03,0.0,54.46,18,0.49,150.0,192.27,9.24
2019-11-21,203.03,55,217,4,0,7.27,0.0,22.69,30,301.34,200.0,300.25,10.4
2019-11-21,301.0,18,50,2,0,11.11,0.0,190.0,15,0.8,140.0,151.78,12.94
2019-11-21,302.0,29,83,3,0,10.34,0.0,84.55,23,0.56,178.0,193.9,5.38
2019-11-21,303.0,56,218,1,0,1.79,0.0,39.91,38,0.53,207.5,233.57,9.48
2019-11-21,304.0,35,124,3,0,8.57,0.0,99.03,27,0.86,160.0,187.0,5.63
2019-11-21,305.0,35,148,7,0,20.0,0.0,88.71,21,0.96,196.0,239.4,9.4
2019-11-21,401.0,25,73,7,0,28.0,0.0,32.24,21,1.56,245.0,284.88,7.4
2019-11-21,402.0,4,12,1,0,25.0,0.0,34.75,4,2035.36,197.5,190.0,9.0
2019-11-21,403.0,28,107,9,0,32.14,0.0,56.71,27,2.1,194.5,238.21,9.32
2019-11-21,404.01,16,55,3,0,18.75,0.0,32.81,11,1.88,204.5,222.0,6.19
2019-11-21,406.0,41,155,16,0,39.02,0.0,28.76,26,2.86,150.0,200.63,9.32
2019-11-21,408.01,9,37,3,0,33.33,0.0,37.11,5,2185.41,300.0,264.56,12.11
2019-11-21,501.01,19,77,13,0,68.42,0.0,64.37,10,2.96,95.0,126.74,17.37
2019-11-21,502.0,30,104,11,0,36.67,0.0,153.97,21,2.75,104.0,117.83,11.57
2019-11-21,503.0,27,88,3,0,11.11,0.0,21.26,18,1.81,150.0,141.85,10.7
2019-11-21,504.0,20,46,6,0,30.0,0.0,77.2,16,1.95,90.0,94.65,10.1
2019-11-21,505.0,16,38,4,0,25.0,0.0,68.81,10,2.41,95.0,93.0,5.88
2019-11-21,506.0,13,36,3,0,23.08,0.0,92.38,10,2.23,111.0,126.69,10.23
2019-11-21,507.0,32,117,7,0,21.88,0.0,149.72,19,2.7,139.0,140.72,15.38
2019-11-21,509.01,43,142,21,0,48.84,0.0,64.26,19,3.89,119.0,116.81,15.0
2019-11-21,510.0,12,46,6,0,50.0,0.0,102.25,9,4.2,145.0,130.25,12.75
2019-11-21,511.01,20,84,7,0,35.0,0.0,36.25,15,5.52,118.5,148.0,14.45
2019-11-21,512.0,27,90,5,0,18.52,0.0,49.56,23,2.28,150.0,158.22,8.37
2019-11-21,601.01,12,31,5,0,41.67,0.0,74.17,10,3.73,125.0,173.83,11.25
2019-11-21,602.0,8,48,5,0,62.5,0.0,56.0,8,3.72,279.5,390.88,9.38
2019-11-21,603.01,9,29,2,0,22.22,0.0,41.11,9,3.64,200.0,234.22,9.22
2019-11-21,604.0,35,132,18,0,51.43,0.0,53.83,32,3.37,189.0,207.8,9.51
2019-11-21,605.01,25,87,6,0,24.0,0.0,31.92,19,3.24,158.0,205.56,10.96
2019-11-21,606.0,112,376,21,0,18.75,0.0,21.78,36,4012.12,250.0,295.08,16.81
2019-11-21,607.0,4,20,0,0,0.0,0.0,108.75,4,2.44,190.0,185.0,8.25
2019-11-21,608.0,30,131,10,0,33.33,0.0,55.37,28,2.84,194.0,293.37,10.13
2019-11-21,610.0,9,25,2,0,22.22,0.0,27.33,9,3.27,115.0,132.56,8.56
2019-11-21,611.01,1,3,0,0,0.0,0.0,135.0,1,3.53,115.0,115.0,0.0
2019-11-21,612.0,47,172,9,0,19.15,0.0,54.15,33,2.99,150.0,176.79,10.74
2019-11-21,701.01,277,1019,104,0,37.55,0.0,28.92,75,2184.2,199.0,229.59,15.37
2019-11-21,702.0,132,428,17,0,12.88,0.0,22.45,31,4010.9,199.0,203.27,17.1
2019-11-21,703.0,113,306,48,0,42.48,0.0,28.16,52,307.14,129.0,191.93,15.64
2019-11-21,704.02,26,88,12,0,46.15,0.0,33.58,15,2183.74,166.0,173.12,10.69
2019-11-21,705.0,59,177,18,0,30.51,0.0,52.76,46,2.51,175.0,201.71,9.88
2019-11-21,706.0,50,132,13,0,26.0,0.0,64.18,31,2.56,150.0,166.14,12.44
2019-11-21,707.0,41,95,5,0,12.2,0.0,75.37,16,21.99,150.0,174.51,12.41
2019-11-21,708.0,33,101,6,0,18.18,0.0,44.61,27,2.87,195.0,533.39,12.67
2019-11-21,709.0,41,111,16,0,39.02,0.0,58.41,24,3.04,105.0,133.37,8.44
2019-11-21,711.01,32,107,14,0,43.75,0.0,48.16,24,2.96,180.5,201.0,12.0
2019-11-21,712.01,30,119,16,0,53.33,0.0,16.33,15,4343.98,180.5,197.83,12.7
2019-11-21,801.0,14,35,4,0,28.57,0.0,40.86,10,3.97,65.0,81.64,11.07
2019-11-21,803.0,3,9,0,0,0.0,0.0,14.67,3,30.66,125.0,116.33,1.33
2019-11-21,804.01,7,24,0,0,0.0,0.0,74.29,6,3.83,110.0,160.57,11.29
2019-11-21,805.0,11,34,1,0,9.09,0.0,42.91,6,3.39,104.0,134.45,4.36
2019-11-21,806.01,14,91,0,0,0.0,0.0,34.0,10,4.19,212.0,408.79,14.5
2019-11-21,808.01,12,56,0,0,0.0,0.0,6.75,11,4.37,65.0,310.5,2.75
2019-11-21,809.0,26,92,9,0,34.62,0.0,16.31,17,4.74,99.0,195.0,10.23
2019-11-21,810.01,27,77,2,0,7.41,0.0,53.22,22,5.16,90.0,131.41,7.26
2019-11-21,811.0,80,378,3,0,3.75,0.0,7.92,23,2179.69,249.0,249.65,17.98
2019-11-21,812.0,48,175,27,0,56.25,0.0,35.15,22,5.46,75.0,131.6,17.15
2019-11-21,813.0,18,59,7,0,38.89,0.0,66.28,16,5.79,82.5,110.0,10.17
2019-11-21,814.0,68,310,17,0,25.0,0.0,92.54,38,4.65,146.5,203.16,13.57
2019-11-21,815.0,27,84,6,0,22.22,0.0,39.0,24,5.15,90.0,123.7,13.15
2019-11-21,817.0,27,90,3,0,11.11,0.0,35.19,17,4.87,68.0,90.0,7.74
2019-11-21,818.0,30,56,1,0,3.33,0.0,22.67,10,4.91,46.5,56.5,10.6
2019-11-21,819.0,27,58,10,0,37.04,0.0,13.15,7,5.8,50.0,54.41,14.56
2019-11-21,820.0,5,22,1,0,20.0,0.0,54.2,5,5.61,68.0,118.6,12.2
2019-11-21,821.0,14,60,2,0,14.29,0.0,37.43,8,6.14,72.5,147.0,7.36
2019-11-21,901.0,10,21,2,0,20.0,0.0,27.4,6,6.96,60.0,67.8,22.5
2019-11-21,902.0,7,17,4,0,57.14,0.0,55.29,4,6.24,45.0,69.43,22.0
2019-11-21,903.0,1,2,0,0,0.0,0.0,62.0,1,5.48,80.0,80.0,26.0
2019-11-21,904.0,10,22,3,0,30.0,0.0,7.2,6,5.23,75.0,80.7,16.4
2019-11-21,906.0,13,37,0,0,0.0,0.0,45.38,7,2183.01,55.0,77.23,16.46
2019-11-21,907.0,60,248,8,0,13.33,0.0,38.67,28,4.32,100.0,497.43,16.75
2019-11-21,909.01,7,17,0,0,0.0,0.0,34.29,7,93.1,68.0,79.57,4.0
2019-11-21,910.01,56,145,21,0,37.5,0.0,110.77,28,5.58,80.0,108.93,14.43
2019-11-21,911.0,66,278,9,0,13.64,0.0,48.09,36,4.92,92.5,155.14,14.79
2019-11-21,912.0,15,39,7,0,46.67,0.0,59.47,9,5.03,75.0,85.8,24.67
2019-11-21,913.0,3,12,0,0,0.0,0.0,42.0,3,4.66,85.0,78.33,14.33
2019-11-21,914.0,6,21,3,0,50.0,0.0,52.0,4,5.06,102.5,109.17,20.0
2019-11-21,915.0,41,183,24,0,58.54,0.0,38.41,16,5.48,73.0,100.29,18.37
2019-11-21,916.0,13,30,0,0,0.0,0.0,42.46,3,5.92,55.0,69.77,18.15
2019-11-21,917.0,18,83,8,0,44.44,0.0,35.28,7,1105.88,65.0,86.78,14.0
2019-11-21,918.0,22,67,7,0,31.82,0.0,42.95,8,2182.74,52.5,82.59,20.95
2019-11-21,919.0,12,50,1,0,8.33,0.0,24.25,7,7.03,86.0,90.83,12.67
2019-11-21,920.0,20,83,7,0,35.0,0.0,14.05,7,6.89,62.5,129.3,17.75
2019-11-21,921.01,19,73,7,0,36.84,0.0,44.79,15,7.14,110.0,111.53,6.84
2019-11-21,922.0,25,84,12,0,48.0,0.0,46.44,16,7.38,75.0,91.24,20.36
2019-11-21,923.0,9,27,2,0,22.22,0.0,67.33,7,7.57,100.0,99.33,7.44
2019-11-21,924.0,4,11,1,0,25.0,0.0,87.0,2,7.32,52.5,63.5,16.75
2019-11-21,1001.0,3,10,2,0,66.67,0.0,2.67,2,7.76,51.0,148.33,13.67
2019-11-21,1002.0,2,6,0,0,0.0,0.0,15.0,2,8.57,77.5,77.5,3.5
2019-11-21,1003.0,6,20,0,0,0.0,0.0,34.5,5,1095.26,94.5,90.67,24.0
2019-11-21,1004.0,39,109,12,0,30.77,0.0,34.51,14,8.62,50.0,65.05,20.46
2019-11-21,1005.0,28,74,8,0,28.57,0.0,38.71,15,7.83,62.5,92.75,14.07
2019-11-21,1006.01,20,67,9,0,45.0,0.0,72.65,14,7.88,100.0,105.25,11.6
2019-11-21,1006.03,2,4,1,0,50.0,0.0,23.5,1,7.72,112.5,112.5,27.0
2019-11-21,1007.0,5,12,1,0,20.0,0.0,41.2,4,2183.82,59.0,71.8,23.0
2019-11-21,1008.0,15,33,4,0,26.67,0.0,64.67,11,8.75,60.0,67.4,17.47
2019-11-21,1009.0,22,70,10,0,45.45,0.0,32.0,10,9.82,71.0,78.77,20.0
2019-11-21,1010.01,11,24,7,0,63.64,0.0,25.55,5,9.95,48.0,81.09,21.55
2019-11-21,1010.02,9,22,6,0,66.67,0.0,49.56,4,28.23,85.0,71.44,16.78
2019-11-21,1011.01,10,40,2,0,20.0,0.0,63.5,4,9.16,69.5,79.2,17.7
2019-11-21,1011.02,6,22,4,0,66.67,0.0,42.5,4,9.57,59.5,101.0,21.0
2019-11-21,1101.03,36,117,10,0,27.78,0.0,78.61,27,8.21,95.0,134.69,4.58
2019-11-21,1102.01,8,23,3,0,37.5,0.0,40.0,5,9.98,56.0,89.0,16.88
2019-11-21,1103.01,9,36,2,0,22.22,0.0,16.89,8,9.76,130.0,141.33,14.22
2019-11-21,1104.01,4,7,2,0,50.0,0.0,79.5,4,9.75,47.5,51.0,8.0
2019-11-21,1104.03,12,34,2,0,16.67,0.0,40.33,12,10.9,75.0,95.83,13.08
2019-11-21,1105.01,10,19,5,0,50.0,0.0,17.4,7,11.32,67.5,68.8,0.9
2019-11-21,1105.02,27,91,8,0,29.63,0.0,42.89,18,10.49,68.0,94.26,13.93
2019-11-21,1106.01,4,27,3,0,75.0,0.0,51.5,3,10.28,184.5,341.0,16.75
2019-11-21,1106.07,17,55,9,0,52.94,0.0,55.24,15,9.92,90.0,106.59,12.06
2019-11-21,1201.03,21,92,8,0,38.1,0.0,53.62,19,7.31,185.0,225.24,8.1
2019-11-21,1201.04,18,73,11,0,61.11,0.0,73.78,16,7.71,135.0,165.28,10.78
2019-11-21,1201.05,9,38,7,0,77.78,0.0,34.22,9,8.15,145.0,207.89,16.33
2019-11-21,1202.01,43,251,9,0,20.93,0.0,31.0,31,7.17,170.0,456.65,4.6
2019-11-21,1203.01,51,156,14,0,27.45,0.0,40.35,30,6.34,87.0,111.76,7.9
2019-11-21,1204.0,60,223,25,0,41.67,0.0,58.37,51,6.8,147.0,155.4,8.58
2019-11-21,1205.0,20,74,1,0,5.0,0.0,55.45,18,5.78,77.5,126.25,5.0
2019-11-21,1206.0,34,94,13,0,38.24,0.0,70.18,29,6.18,115.0,132.12,10.91
2019-11-21,1207.0,18,47,3,0,16.67,0.0,8.28,14,6.21,95.0,108.39,5.56
2019-11-21,1301.0,15,50,2,0,13.33,0.0,19.33,14,12.47,100.0,101.07,12.4
2019-11-21,1302.0,8,40,4,0,50.0,0.0,58.75,7,11.65,150.0,176.38,11.5
2019-11-21,1303.0,16,37,9,0,56.25,0.0,48.12,8,12.06,60.0,75.06,6.75
