pad_scraped,pad_Census Tract (2010),pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2018-02-21,813.0,26,2650.0,2814.23,3.0,883.33,938.08
2018-02-21,814.0,109,3800.0,3922.45,3.75,1012.71,1045.35
2018-02-21,815.0,28,2750.0,2952.68,3.11,885.06,950.29
2018-02-21,817.0,23,3000.0,2795.43,3.0,1000.0,931.81
2018-02-21,818.0,10,2625.0,2685.0,3.2,820.31,839.06
2018-02-21,819.0,6,2550.0,2494.17,3.33,765.0,748.25
2018-02-21,820.0,1,6800.0,6800.0,10.0,680.0,680.0
2018-02-21,821.0,2,3425.0,3425.0,3.5,978.57,978.57
2018-02-21,901.0,5,2500.0,2265.0,2.6,961.54,871.15
2018-02-21,902.0,5,2250.0,2135.0,2.4,937.5,889.58
2018-02-21,904.0,2,3050.0,3050.0,3.0,1016.67,1016.67
2018-02-21,906.0,3,2700.0,4066.67,3.67,736.36,1109.09
2018-02-21,907.0,35,3195.0,3219.57,3.14,1016.59,1024.41
2018-02-21,909.01,1,1922.0,1922.0,0.0,inf,inf
2018-02-21,910.01,10,2700.0,2917.4,2.7,1000.0,1080.52
2018-02-21,911.0,19,2600.0,2662.63,2.58,1008.16,1032.45
2018-02-21,912.0,9,2600.0,2594.44,2.11,1231.58,1228.95
2018-02-21,913.0,3,2900.0,2933.33,3.67,790.91,800.0
2018-02-21,915.0,3,2850.0,2883.33,3.0,950.0,961.11
2018-02-21,916.0,11,3825.0,4131.82,4.55,841.5,909.0
2018-02-21,917.0,2,2100.0,2100.0,1.0,2100.0,2100.0
2018-02-21,918.0,7,2400.0,2178.57,1.14,2100.0,1906.25
2018-02-21,919.0,1,1600.0,1600.0,2.0,800.0,800.0
2018-02-21,920.0,7,2450.0,2496.14,2.71,902.63,919.63
2018-02-21,921.01,9,2295.0,2326.11,2.44,938.86,951.59
2018-02-21,922.0,10,2675.0,2773.5,2.8,955.36,990.54
2018-02-21,923.0,3,4800.0,4298.33,4.67,1028.57,921.07
2018-02-21,924.0,11,3000.0,2987.27,1.64,1833.33,1825.56
2018-02-21,1002.0,1,1500.0,1500.0,2.0,750.0,750.0
2018-02-21,1003.0,2,2825.0,2825.0,3.0,941.67,941.67
2018-02-21,1004.0,6,2050.0,2093.33,2.5,820.0,837.33
2018-02-21,1005.0,8,2575.0,2569.88,2.88,895.65,893.87
2018-02-21,1006.01,5,2400.0,2350.0,3.0,800.0,783.33
2018-02-21,1006.03,3,1600.0,1566.67,1.33,1200.0,1175.0
2018-02-21,1007.0,3,2500.0,2400.0,3.0,833.33,800.0
2018-02-21,1008.0,6,2412.5,2375.67,1.17,2067.86,2036.29
2018-02-21,1009.0,5,2900.0,3978.0,1.4,2071.43,2841.43
2018-02-21,1010.01,2,4600.0,4600.0,4.5,1022.22,1022.22
2018-02-21,1010.02,3,4200.0,4630.0,5.33,787.5,868.12
2018-02-21,1011.01,1,2600.0,2600.0,4.0,650.0,650.0
2018-02-21,1011.02,3,2400.0,2400.0,3.67,654.55,654.55
2018-02-21,1101.03,44,2700.0,2787.11,2.95,913.85,943.33
2018-02-21,1103.01,4,3597.5,3580.0,4.25,846.47,842.35
2018-02-21,1104.01,3,2289.0,2346.33,3.0,763.0,782.11
2018-02-21,1104.03,2,2422.5,2422.5,3.0,807.5,807.5
2018-02-21,1105.02,4,2650.0,2487.5,2.75,963.64,904.55
2018-02-21,1106.01,3,2460.0,3060.0,2.33,1054.29,1311.43
2018-02-21,1201.03,8,3600.0,4087.5,4.0,900.0,1021.88
2018-02-21,1201.04,11,2795.0,2618.18,2.36,1182.5,1107.69
2018-02-21,1201.05,2,3100.0,3100.0,2.0,1550.0,1550.0
2018-02-21,1202.01,42,2625.0,2861.9,2.67,984.38,1073.21
2018-02-21,1203.01,59,2750.0,2908.1,2.85,965.77,1021.3
2018-02-21,1204.0,31,3100.0,3257.0,2.61,1186.42,1246.51
2018-02-21,1205.0,42,3195.0,3087.26,3.12,1024.35,989.81
2018-02-21,1206.0,23,3000.0,3132.61,3.26,920.0,960.67
2018-02-21,1207.0,71,2650.0,3146.32,1.89,1404.1,1667.08
2018-02-21,1301.0,88,2460.0,2495.68,1.81,1361.51,1381.26
2018-02-21,1302.0,5,2700.0,2594.0,2.4,1125.0,1080.83
2018-02-21,1303.0,7,2575.0,2560.71,1.29,2002.78,1991.67
2018-02-21,1304.02,4,3330.0,3350.0,3.5,951.43,957.14
2018-02-21,1304.04,4,2172.5,2148.75,2.0,1086.25,1074.38
2018-02-21,1304.06,8,1995.0,2040.0,1.62,1227.69,1255.38
2018-02-21,1401.05,1,2250.0,2250.0,3.0,750.0,750.0
2018-02-21,1401.06,1,3706.0,3706.0,2.0,1853.0,1853.0
2018-02-21,1401.07,3,1950.0,1933.33,1.67,1170.0,1160.0
2018-02-21,1402.02,2,2600.0,2600.0,2.0,1300.0,1300.0
2018-02-21,1403.0,7,2700.0,2814.29,2.0,1350.0,1407.14
2018-02-21,1404.0,7,2200.0,3235.29,1.71,1283.33,1887.25
2018-02-21,9803.0,5,2200.0,2319.0,2.4,916.67,966.25
2018-02-21,9807.0,1,1495.0,1495.0,0.0,inf,inf
2018-02-21,9812.01,2,6589.5,6589.5,2.5,2635.8,2635.8
2018-02-21,9812.02,1,2800.0,2800.0,2.0,1400.0,1400.0
2018-02-21,9813.0,1,2200.0,2200.0,1.0,2200.0,2200.0
2018-02-21,9815.01,8,4300.0,5000.88,3.5,1228.57,1428.82
2018-02-21,9817.0,4,5100.0,6325.0,2.0,2550.0,3162.5
2018-02-21,9818.0,164,2175.0,2949.39,0.85,2566.19,3479.86
2018-03-18,1.0,360,2900.0,3269.48,2.39,1212.54,1367.03
2018-03-18,2.01,280,2895.0,2914.11,3.3,878.22,884.02
2018-03-18,2.02,148,3100.0,3304.98,3.51,884.01,942.46
2018-03-18,3.01,157,2900.0,3135.41,3.32,873.9,944.84
2018-03-18,3.02,142,2895.0,3038.91,3.23,895.62,940.14
2018-03-18,4.01,503,2500.0,2697.78,2.54,982.42,1060.14
2018-03-18,4.02,219,3200.0,3653.96,3.59,891.6,1018.09
2018-03-18,5.02,358,2300.0,2721.17,2.03,1131.04,1338.16
2018-03-18,5.03,387,2150.0,2764.18,2.42,887.99,1141.66
2018-03-18,5.04,622,2900.0,2891.13,2.76,1051.17,1047.95
2018-03-18,6.01,294,2800.0,2946.0,2.99,935.45,984.23
2018-03-18,6.02,540,2419.5,2733.51,2.52,959.27,1083.77
2018-03-18,7.01,675,2275.0,2538.41,2.12,1073.11,1197.36
2018-03-18,7.03,653,2850.0,2946.21,2.55,1119.77,1157.56
2018-03-18,7.04,899,2907.0,3088.85,2.77,1051.24,1117.0
2018-03-18,8.02,1451,3500.0,3672.6,3.27,1070.74,1123.54
2018-03-18,8.03,9,3150.0,3301.89,2.22,1417.5,1485.85
2018-03-18,101.03,7,2350.0,2670.71,1.71,1370.83,1557.92
2018-03-18,101.04,255,2900.0,3128.02,1.56,1853.38,1999.11
2018-03-18,102.03,596,2725.0,3902.91,1.26,2156.84,3089.16
2018-03-18,102.04,323,3450.0,3901.67,2.04,1693.54,1915.26
2018-03-18,103.0,35,2700.0,3308.94,1.8,1500.0,1838.3
2018-03-18,104.03,346,2670.0,2835.15,1.41,1893.07,2010.17
2018-03-18,104.04,516,2875.0,3121.06,1.72,1666.85,1809.51
2018-03-18,104.05,193,2850.0,3482.44,2.09,1364.89,1667.77
2018-03-18,104.08,115,2150.0,2459.8,1.22,1766.07,2020.55
2018-03-18,105.0,122,2812.5,3353.63,1.24,2272.35,2709.56
2018-03-18,106.0,76,4476.5,5418.76,1.26,3543.9,4289.85
2018-03-18,107.01,114,2847.5,3369.86,1.07,2660.78,3148.89
2018-03-18,107.02,91,3000.0,3752.41,1.27,2353.45,2943.7
2018-03-18,108.01,76,2800.0,3809.83,1.13,2474.42,3366.83
2018-03-18,108.02,92,2550.0,3035.16,1.0,2550.0,3035.16
2018-03-18,201.01,110,2650.0,3040.45,1.28,2067.38,2371.98
2018-03-18,202.0,181,2800.0,2911.65,1.47,1905.26,1981.23
2018-03-18,203.01,65,7390.0,6626.58,1.29,5718.45,5127.71
2018-03-18,203.02,74,2800.0,3115.11,1.27,2204.26,2452.32
2018-03-18,203.03,89,3125.0,4117.44,1.18,2648.81,3490.02
2018-03-18,301.0,103,2550.0,2603.52,1.52,1672.93,1708.04
2018-03-18,302.0,96,2450.0,2768.83,1.66,1479.25,1671.75
2018-03-18,303.0,79,2900.0,3872.3,1.43,2027.43,2707.19
2018-03-18,304.0,199,2800.0,3326.37,2.24,1249.33,1484.19
2018-03-18,305.0,80,2800.0,3141.56,2.04,1374.23,1541.87
2018-03-18,401.0,6,3350.0,3216.67,2.17,1546.15,1484.62
2018-03-18,402.0,2,2975.0,2975.0,1.5,1983.33,1983.33
2018-03-18,403.0,17,2940.0,3482.24,1.71,1723.45,2041.31
2018-03-18,404.01,6,2873.0,3018.0,1.5,1915.33,2012.0
2018-03-18,406.0,52,2675.0,3170.65,1.94,1377.23,1632.42
2018-03-18,408.01,36,3475.0,3765.75,1.28,2719.57,2947.11
2018-03-18,501.01,5,2500.0,2284.0,2.8,892.86,815.71
2018-03-18,502.0,16,2550.0,2919.06,3.06,832.65,953.16
2018-03-18,503.0,21,2400.0,2520.86,1.48,1625.81,1707.68
2018-03-18,504.0,20,3050.0,3060.0,3.1,983.87,987.1
2018-03-18,505.0,22,2750.0,2697.5,3.05,902.99,885.75
2018-03-18,506.0,19,2700.0,2769.05,2.47,1091.49,1119.4
2018-03-18,507.0,12,2747.5,2837.92,2.92,942.0,973.0
2018-03-18,509.01,15,2600.0,2300.0,2.67,975.0,862.5
2018-03-18,510.0,15,2519.0,2535.27,2.67,944.62,950.73
2018-03-18,511.01,8,3150.0,3220.75,3.12,1008.0,1030.64
2018-03-18,512.0,16,2725.0,2944.19,2.69,1013.95,1095.51
2018-03-18,601.01,13,3000.0,3273.08,2.46,1218.75,1329.69
2018-03-18,602.0,4,2450.0,2477.5,1.5,1633.33,1651.67
2018-03-18,603.01,22,3550.0,3732.73,2.32,1531.37,1610.2
2018-03-18,604.0,35,2750.0,3363.17,2.03,1355.63,1657.9
2018-03-18,605.01,16,2625.0,3051.88,1.56,1680.0,1953.2
2018-03-18,606.0,141,3500.0,4280.96,1.24,2820.0,3449.23
2018-03-18,608.0,19,2800.0,3152.63,2.11,1330.0,1497.5
2018-03-18,610.0,2,2900.0,2900.0,2.0,1450.0,1450.0
2018-03-18,611.01,2,3800.0,3800.0,4.0,950.0,950.0
2018-03-18,612.0,64,2752.0,3508.11,1.53,1797.22,2291.01
2018-03-18,701.01,216,4829.0,6082.81,1.32,3659.87,4610.13
2018-03-18,702.0,179,4595.0,5844.11,1.27,3607.48,4588.14
2018-03-18,703.0,97,2800.0,2899.87,1.26,2226.23,2305.63
2018-03-18,704.02,37,3458.0,4093.57,1.35,2558.92,3029.24
2018-03-18,705.0,45,2900.0,3414.67,1.62,1787.67,2104.93
2018-03-18,706.0,32,3050.0,3297.62,1.28,2380.49,2573.76
2018-03-18,707.0,22,3697.5,3759.05,0.73,5084.06,5168.69
2018-03-18,708.0,109,3300.0,3942.09,2.12,1557.14,1860.12
2018-03-18,709.0,58,2795.0,2899.5,1.47,1907.18,1978.48
2018-03-18,711.01,120,3925.0,3903.39,2.18,1797.71,1787.81
2018-03-18,712.01,28,3400.0,4344.86,1.86,1830.77,2339.54
2018-03-18,801.0,9,2600.0,2971.78,2.0,1300.0,1485.89
2018-03-18,803.0,6,2012.5,2182.5,2.17,928.85,1007.31
2018-03-18,804.01,22,3650.0,4127.41,2.32,1574.51,1780.45
2018-03-18,805.0,72,3400.0,3903.72,2.88,1182.61,1357.82
2018-03-18,806.01,65,3950.0,4232.94,2.83,1395.38,1495.33
2018-03-18,808.01,39,3200.0,3413.38,2.08,1540.74,1643.48
2018-03-18,809.0,461,4000.0,4067.86,3.41,1173.77,1193.69
2018-03-18,810.01,426,3650.0,3612.47,3.31,1102.77,1091.43
2018-03-18,811.0,527,3400.0,3787.39,2.86,1187.41,1322.7
2018-03-18,812.0,15,3100.0,4119.4,3.33,930.0,1235.82
2018-03-18,813.0,28,2750.0,2837.86,3.11,885.06,913.33
2018-03-18,814.0,117,3700.0,3927.61,3.76,983.86,1044.39
2018-03-18,815.0,30,3150.0,3146.67,3.23,974.23,973.2
2018-03-18,817.0,21,3100.0,2988.57,3.19,971.64,936.72
2018-03-18,818.0,13,2050.0,2351.54,2.46,832.81,955.31
2018-03-18,819.0,5,1895.0,2123.0,2.0,947.5,1061.5
2018-03-18,820.0,1,2300.0,2300.0,3.0,766.67,766.67
2018-03-18,821.0,4,3850.0,3637.5,3.25,1184.62,1119.23
2018-03-18,901.0,6,2125.0,2116.67,2.67,796.88,793.75
2018-03-18,902.0,8,1762.5,1937.5,1.5,1175.0,1291.67
2018-03-18,904.0,19,4000.0,3868.42,3.74,1070.42,1035.21
2018-03-18,907.0,27,3195.0,3213.44,3.22,991.55,997.28
2018-03-18,909.01,2,2428.5,2428.5,0.0,inf,inf
2018-03-18,910.01,12,2700.0,2776.33,2.0,1350.0,1388.17
2018-03-18,911.0,14,2697.5,2792.79,2.93,921.1,953.63
2018-03-18,912.0,2,2125.0,2125.0,1.0,2125.0,2125.0
2018-03-18,913.0,4,2900.0,2650.0,3.0,966.67,883.33
2018-03-18,915.0,5,2850.0,2500.0,2.4,1187.5,1041.67
2018-03-18,916.0,3,2300.0,2150.0,2.33,985.71,921.43
2018-03-18,918.0,10,1975.0,2024.0,0.7,2821.43,2891.43
2018-03-18,919.0,1,1600.0,1600.0,2.0,800.0,800.0
2018-03-18,920.0,7,2400.0,2500.0,3.29,730.43,760.87
2018-03-18,921.01,15,2650.0,2606.27,1.93,1370.69,1348.07
2018-03-18,922.0,9,2400.0,2445.56,2.56,939.13,956.96
2018-03-18,923.0,3,4800.0,4298.33,4.67,1028.57,921.07
2018-03-18,924.0,1,2250.0,2250.0,3.0,750.0,750.0
2018-03-18,1001.0,1,1000.0,1000.0,3.0,333.33,333.33
2018-03-18,1002.0,1,2450.0,2450.0,4.0,612.5,612.5
2018-03-18,1004.0,3,2000.0,1883.33,2.67,750.0,706.25
2018-03-18,1005.0,7,1950.0,2261.0,2.71,718.42,833.0
2018-03-18,1006.01,4,2400.0,2350.0,3.0,800.0,783.33
2018-03-18,1006.03,3,1800.0,1916.67,1.67,1080.0,1150.0
2018-03-18,1007.0,5,2500.0,2320.0,2.6,961.54,892.31
2018-03-18,1008.0,3,2157.0,2310.67,1.0,2157.0,2310.67
2018-03-18,1009.0,4,2087.5,2143.75,1.5,1391.67,1429.17
2018-03-18,1010.02,2,3500.0,3500.0,3.5,1000.0,1000.0
2018-03-18,1011.01,1,2600.0,2600.0,4.0,650.0,650.0
2018-03-18,1011.02,2,2500.0,2500.0,4.0,625.0,625.0
2018-03-18,1101.03,46,2962.5,2908.59,3.17,933.39,916.4
2018-03-18,1102.01,1,1800.0,1800.0,2.0,900.0,900.0
2018-03-18,1104.01,1,2250.0,2250.0,3.0,750.0,750.0
2018-03-18,1104.03,5,2495.0,2789.8,2.6,959.62,1073.0
2018-03-18,1105.02,3,2700.0,2450.0,2.33,1157.14,1050.0
2018-03-18,1106.01,2,2490.0,2490.0,1.5,1660.0,1660.0
2018-03-18,1106.07,3,1800.0,1933.33,2.33,771.43,828.57
2018-03-18,1201.03,7,4000.0,4510.71,4.29,933.33,1052.5
2018-03-18,1201.04,15,2625.0,2600.6,2.2,1193.18,1182.09
2018-03-18,1201.05,3,3500.0,3733.33,3.0,1166.67,1244.44
2018-03-18,1202.01,50,2725.0,2833.34,2.68,1016.79,1057.22
2018-03-18,1203.01,62,2975.0,3080.94,2.89,1030.45,1067.14
2018-03-18,1204.0,26,3175.0,3295.58,2.85,1115.54,1157.91
2018-03-18,1205.0,42,3195.0,3189.64,3.24,986.69,985.04
2018-03-18,1206.0,25,3000.0,3008.0,2.88,1041.67,1044.44
2018-03-18,1207.0,66,3100.0,3381.35,2.18,1420.83,1549.78
2018-03-18,1301.0,51,2460.0,2484.9,1.71,1442.07,1456.67
2018-03-18,1302.0,5,2075.0,2335.0,1.8,1152.78,1297.22
2018-03-18,1303.0,13,2850.0,2830.77,2.31,1235.0,1226.67
2018-03-18,1304.02,6,2225.0,2318.33,2.0,1112.5,1159.17
2018-03-18,1304.04,8,2375.0,2388.75,2.5,950.0,955.5
2018-03-18,1304.06,4,2057.5,2070.0,1.75,1175.71,1182.86
2018-03-18,1401.07,2,2175.0,2175.0,2.5,870.0,870.0
2018-03-18,1403.0,4,2350.0,2373.75,2.0,1175.0,1186.88
2018-03-18,1404.0,6,2525.0,2640.0,1.5,1683.33,1760.0
2018-03-18,9803.0,5,2450.0,2465.0,2.4,1020.83,1027.08
2018-03-18,9812.02,1,2800.0,2800.0,2.0,1400.0,1400.0
2018-03-18,9813.0,2,2275.0,2275.0,0.5,4550.0,4550.0
2018-03-18,9815.01,9,4300.0,5463.67,3.33,1290.0,1639.1
2018-03-18,9817.0,1,5000.0,5000.0,2.0,2500.0,2500.0
2018-03-18,9818.0,136,2397.5,2970.73,1.0,2397.5,2970.73
2018-04-18,1.0,467,2900.0,3238.69,2.28,1269.26,1417.5
2018-04-18,2.01,397,2800.0,2902.64,3.24,863.04,894.68
2018-04-18,2.02,191,3000.0,3239.51,3.47,865.56,934.66
2018-04-18,3.01,176,3050.0,3266.14,3.43,888.74,951.72
2018-04-18,3.02,178,2895.0,3112.89,3.35,864.61,929.69
2018-04-18,4.01,639,2500.0,2752.17,2.62,956.01,1052.44
2018-04-18,4.02,272,3050.0,3474.72,3.37,904.69,1030.67
2018-04-18,5.02,464,2150.0,2668.47,2.04,1055.66,1310.23
2018-04-18,5.03,489,2150.0,2756.34,2.41,893.25,1145.16
2018-04-18,5.04,872,2900.0,2879.8,2.68,1080.22,1072.7
2018-04-18,6.01,372,2900.0,2889.01,2.93,988.82,985.07
2018-04-18,6.02,671,2325.0,2656.35,2.44,952.43,1088.16
2018-04-18,7.01,789,2250.0,2511.68,2.05,1095.83,1223.28
2018-04-18,7.03,675,2800.0,2876.39,2.47,1135.82,1166.81
2018-04-18,7.04,1044,2900.0,3054.54,2.73,1063.81,1120.5
2018-04-18,8.02,1635,3400.0,3608.63,3.3,1029.44,1092.61
2018-04-18,8.03,42,3130.0,3226.45,1.17,2682.86,2765.53
2018-04-18,101.03,5,2300.0,2638.0,2.0,1150.0,1319.0
2018-04-18,101.04,253,2900.0,3187.6,1.63,1780.83,1957.44
2018-04-18,102.03,623,2625.0,3846.89,1.17,2234.12,3274.06
2018-04-18,102.04,297,3500.0,3906.73,2.17,1611.63,1798.91
2018-04-18,103.0,56,2700.0,3111.89,1.52,1778.82,2050.19
2018-04-18,104.03,380,2594.5,2819.89,1.29,2016.18,2191.32
2018-04-18,104.04,628,2862.5,3100.84,1.7,1681.62,1821.64
2018-04-18,104.05,206,2895.0,3449.15,2.08,1390.14,1656.24
2018-04-18,104.08,109,2100.0,2410.64,1.14,1845.97,2119.03
2018-04-18,105.0,126,2787.5,3393.27,1.31,2128.64,2591.22
2018-04-18,106.0,70,4000.0,5243.14,1.23,3255.81,4267.67
2018-04-18,107.01,113,2895.0,3348.53,1.13,2555.74,2956.12
2018-04-18,107.02,77,2750.0,3558.44,1.21,2276.88,2946.24
2018-04-18,108.01,91,3100.0,3686.56,1.15,2686.67,3195.02
2018-04-18,108.02,106,2650.0,2937.72,1.12,2360.5,2616.79
2018-04-18,201.01,119,2500.0,2828.13,1.1,2270.99,2569.07
2018-04-18,202.0,182,2750.0,2751.26,1.41,1955.08,1955.98
2018-04-18,203.01,72,7790.5,6715.47,1.31,5967.19,5143.77
2018-04-18,203.02,74,2850.0,3406.27,1.46,1952.78,2333.93
2018-04-18,203.03,95,3455.0,4307.8,1.33,2604.96,3247.94
2018-04-18,301.0,142,2700.0,2708.73,1.7,1590.87,1596.01
2018-04-18,302.0,113,2575.0,2633.89,1.75,1469.57,1503.18
2018-04-18,303.0,98,2950.0,4140.63,1.72,1710.65,2401.08
2018-04-18,304.0,243,2950.0,3324.05,2.25,1310.51,1476.68
2018-04-18,305.0,113,2800.0,3068.63,1.9,1471.63,1612.81
2018-04-18,401.0,3,2500.0,2933.33,2.67,937.5,1100.0
2018-04-18,402.0,3,3100.0,3016.67,1.33,2325.0,2262.5
2018-04-18,403.0,14,2825.0,3080.36,2.29,1235.94,1347.66
2018-04-18,404.01,9,2495.0,2731.44,1.44,1727.31,1891.0
2018-04-18,406.0,48,2625.0,3085.71,1.79,1465.12,1722.26
2018-04-18,408.01,22,2847.5,3268.82,1.0,2847.5,3268.82
2018-04-18,501.01,18,3000.0,2795.83,3.44,870.97,811.69
2018-04-18,502.0,22,3350.0,3266.41,3.55,944.87,921.29
2018-04-18,503.0,18,2550.0,2667.28,1.33,1912.5,2000.46
2018-04-18,504.0,21,3000.0,3127.62,2.9,1032.79,1076.72
2018-04-18,505.0,19,2300.0,2430.26,2.68,856.86,905.39
2018-04-18,506.0,22,2595.0,2621.95,2.32,1119.41,1131.04
2018-04-18,507.0,29,2600.0,2656.55,2.41,1077.14,1100.57
2018-04-18,509.01,30,2500.0,2573.33,2.8,892.86,919.05
2018-04-18,510.0,15,2550.0,2559.13,2.8,910.71,913.98
2018-04-18,511.01,9,2800.0,2800.0,3.22,868.97,868.97
2018-04-18,512.0,31,2600.0,2638.39,2.39,1089.19,1105.27
2018-04-18,601.01,6,4450.0,4516.67,2.83,1570.59,1594.12
2018-04-18,602.0,5,3650.0,3500.0,2.6,1403.85,1346.15
2018-04-18,603.01,17,4350.0,4051.24,2.29,1896.15,1765.92
2018-04-18,604.0,37,2750.0,3049.32,2.49,1105.98,1226.36
2018-04-18,605.01,18,2725.0,4050.0,1.56,1751.79,2603.57
2018-04-18,606.0,142,3241.5,4032.85,1.3,2501.59,3112.3
2018-04-18,607.0,1,3150.0,3150.0,1.0,3150.0,3150.0
2018-04-18,608.0,25,2800.0,3353.36,2.0,1400.0,1676.68
2018-04-18,610.0,3,2800.0,2691.67,1.67,1680.0,1615.0
2018-04-18,611.01,4,3800.0,3800.0,4.0,950.0,950.0
2018-04-18,612.0,62,2943.0,3106.95,1.53,1920.69,2027.69
2018-04-18,701.01,206,4100.0,5397.58,1.35,3038.13,3999.65
2018-04-18,702.0,148,3897.5,5555.91,1.24,3152.08,4493.31
2018-04-18,703.0,97,2800.0,3009.9,1.29,2172.8,2335.68
2018-04-18,704.02,43,3458.0,4219.86,1.42,2437.61,2974.66
2018-04-18,705.0,39,2900.0,3054.1,1.54,1885.0,1985.17
2018-04-18,706.0,31,3100.0,3460.71,1.52,2044.68,2282.6
2018-04-18,707.0,15,2600.0,2938.33,1.0,2600.0,2938.33
2018-04-18,708.0,101,3400.0,3753.52,2.06,1650.96,1822.62
2018-04-18,709.0,62,2900.0,2977.15,1.47,1975.82,2028.38
2018-04-18,711.01,118,3975.0,4021.31,2.29,1737.22,1757.46
2018-04-18,712.01,29,3200.0,3879.03,1.97,1628.07,1973.54
2018-04-18,801.0,5,2600.0,2620.0,2.4,1083.33,1091.67
2018-04-18,803.0,13,2100.0,2165.0,2.15,975.0,1005.18
2018-04-18,804.01,29,3400.0,3925.24,2.38,1428.99,1649.74
2018-04-18,805.0,65,3600.0,3884.09,3.05,1181.82,1275.08
2018-04-18,806.01,60,3950.0,4369.6,2.78,1419.16,1569.92
2018-04-18,808.01,41,2975.0,3027.44,2.07,1435.0,1460.29
2018-04-18,809.0,523,3900.0,3894.12,3.31,1177.66,1175.88
2018-04-18,810.01,463,3800.0,3628.41,3.32,1143.95,1092.3
2018-04-18,811.0,594,3400.0,3740.09,2.84,1196.45,1316.12
2018-04-18,812.0,22,3000.0,3227.95,3.27,916.67,986.32
2018-04-18,813.0,37,2850.0,2907.16,3.05,933.19,951.9
2018-04-18,814.0,116,3700.0,3883.71,3.8,973.24,1021.56
2018-04-18,815.0,36,3200.0,3192.22,3.33,960.0,957.67
2018-04-18,817.0,30,2950.0,2904.67,2.97,994.38,979.1
2018-04-18,818.0,17,2400.0,2458.53,2.82,850.0,870.73
2018-04-18,819.0,6,2572.5,2649.17,4.0,643.12,662.29
2018-04-18,820.0,5,2300.0,4350.0,5.8,396.55,750.0
2018-04-18,821.0,5,3850.0,3310.0,3.0,1283.33,1103.33
2018-04-18,901.0,5,2100.0,2035.0,2.4,875.0,847.92
2018-04-18,902.0,8,1887.5,2024.38,1.38,1372.73,1472.27
2018-04-18,903.0,3,2100.0,2200.0,3.33,630.0,660.0
2018-04-18,904.0,16,4000.0,3993.75,3.94,1015.87,1014.29
2018-04-18,906.0,2,4750.0,4750.0,2.5,1900.0,1900.0
2018-04-18,907.0,33,3000.0,3103.3,2.97,1010.2,1044.99
2018-04-18,910.01,9,2400.0,2564.56,2.0,1200.0,1282.28
2018-04-18,911.0,21,2695.0,2803.57,3.14,857.5,892.05
2018-04-18,912.0,7,3900.0,3275.0,3.29,1186.96,996.74
2018-04-18,913.0,7,2900.0,2742.86,3.43,845.83,800.0
2018-04-18,915.0,3,3000.0,3016.67,2.33,1285.71,1292.86
2018-04-18,916.0,13,3400.0,3769.23,4.08,833.96,924.53
2018-04-18,917.0,2,3150.0,3150.0,3.0,1050.0,1050.0
2018-04-18,918.0,13,2000.0,2036.92,0.85,2363.64,2407.27
2018-04-18,919.0,6,1700.0,2808.33,3.33,510.0,842.5
2018-04-18,920.0,8,2275.0,2218.75,2.5,910.0,887.5
2018-04-18,921.01,10,2700.0,2649.0,3.7,729.73,715.95
2018-04-18,922.0,11,2500.0,2633.18,2.36,1057.69,1114.04
2018-04-18,923.0,3,5500.0,5865.0,3.67,1500.0,1599.55
2018-04-18,924.0,10,2947.5,2950.0,1.7,1733.82,1735.29
2018-04-18,1001.0,1,1000.0,1000.0,3.0,333.33,333.33
2018-04-18,1004.0,7,2000.0,2108.57,2.57,777.78,820.0
2018-04-18,1005.0,6,1775.0,2058.33,2.83,626.47,726.47
2018-04-18,1006.01,6,2200.0,2225.0,2.33,942.86,953.57
2018-04-18,1006.03,1,2500.0,2500.0,2.0,1250.0,1250.0
2018-04-18,1007.0,2,2562.5,2562.5,3.0,854.17,854.17
2018-04-18,1008.0,6,2047.5,1996.67,1.33,1535.62,1497.5
2018-04-18,1009.0,5,3000.0,2694.8,1.8,1666.67,1497.11
2018-04-18,1010.01,2,3900.0,3900.0,4.5,866.67,866.67
2018-04-18,1010.02,2,4200.0,4200.0,5.0,840.0,840.0
2018-04-18,1011.01,2,2250.0,2250.0,4.0,562.5,562.5
2018-04-18,1011.02,5,2600.0,2520.0,3.6,722.22,700.0
2018-04-18,1101.03,43,2975.0,3029.53,3.23,920.32,937.19
2018-04-18,1102.01,2,2000.0,2000.0,2.0,1000.0,1000.0
2018-04-18,1103.01,3,3150.0,3516.67,4.33,726.92,811.54
2018-04-18,1104.01,1,2250.0,2250.0,3.0,750.0,750.0
2018-04-18,1104.03,2,2597.5,2597.5,2.5,1039.0,1039.0
2018-04-18,1105.01,1,3000.0,3000.0,4.0,750.0,750.0
2018-04-18,1105.02,3,2850.0,2950.0,3.0,950.0,983.33
2018-04-18,1106.01,3,2320.0,2426.67,1.67,1392.0,1456.0
2018-04-18,1106.07,3,1800.0,1866.67,2.33,771.43,800.0
2018-04-18,1201.03,8,4400.0,4237.5,3.88,1135.48,1093.55
2018-04-18,1201.04,12,2625.0,2627.08,2.58,1016.13,1016.94
2018-04-18,1201.05,3,3500.0,3733.33,3.0,1166.67,1244.44
2018-04-18,1202.01,42,2675.0,2861.71,2.57,1040.28,1112.89
